ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,IncomeInvestment,AccumulationInvestment,FinancialStatus
3864,52,0,2,0.299057412,0.149069714,17.98032313,26.80955336,0,0,0
3865,54,0,3,0.403243462,0.523894093,61.61663484,91.92667142,0,0,0
3866,76,0,1,0.600938967,0.640688421,207.9959454,364.7735309,1,1,0
3867,58,0,2,0.485797259,0.53437541,59.90512714,98.33671138,0,0,0
3868,72,1,2,0.253282656,0.150639973,121.3438705,134.1291427,1,0,0
3869,54,0,3,0.630537702,0.44948877,72.37565616,135.4688921,1,0,0
3870,54,1,3,0.510339732,0.484624137,44.23021905,56.08457196,0,0,0
3871,63,0,3,0.571179897,0.452246337,146.2155866,224.4141087,0,1,0
3872,62,1,2,0.460243641,0.492667567,7.645848208,102.1930595,1,0,0
3873,53,0,3,0.5261385,0.48181191,86.74362554,81.69942363,0,1,0
3874,42,1,3,0.493621826,0.350036129,92.1300501,99.87708301,0,1,0
3875,33,1,4,0.577167168,0.684652742,44.60118727,37.14346844,0,1,0
3876,63,1,2,0.389799181,0.327850863,90.06049911,48.89062008,0,1,0
3877,66,1,2,0.290712235,0.152220002,173.3942619,302.4055823,1,1,0
3878,36,0,2,0.22314601,0.33508537,22.85925905,37.39608323,1,1,0
3879,56,1,2,0.389837189,0.230386689,51.04452948,42.3717382,0,1,0
3880,64,0,3,0.275084367,0.273215598,62.97589177,70.47106819,0,0,0
3881,37,0,3,0.28195676,0.206517953,17.09406948,33.02290198,0,0,0
3882,45,0,2,0.38734081,0.435676727,137.2448561,87.65269876,1,1,0
3883,71,1,3,0.474795473,0.42601684,68.92548093,156.0976264,1,0,0
3884,37,0,3,0.25759648,0.185204375,86.98326528,23.11309222,1,1,0
3885,60,1,2,0.42492439,0.223812792,40.84185766,51.96464476,0,1,0
3886,65,1,2,0.350527932,0.36278382,48.01033027,118.3038177,0,0,0
3887,31,0,1,0.167055671,0.572930651,22.4205345,28.34000124,1,0,0
3888,53,0,4,0.121794844,0.147911404,73.20066047,47.38594122,0,1,0
3889,36,0,3,0.663292066,0.695328866,34.25229806,69.30374255,0,0,0
3890,56,0,2,0.342853686,0.579284024,117.0474884,127.4319729,0,1,0
3891,40,0,1,0.712224804,0.454758355,137.9747053,82.31612891,0,1,0
3892,38,1,4,0.480838128,0.470539044,53.88659775,37.49881372,0,1,0
3893,62,0,3,0.340474714,0.279313598,83.97540557,185.3323349,0,0,0
3894,59,0,2,0.500276053,0.442006319,52.12439705,83.52404074,0,0,0
3895,50,0,3,0.521966498,0.596363307,94.45720425,102.6594755,0,1,0
3896,60,0,3,0.447975318,0.433618897,29.41974989,67.70871185,1,1,0
3897,44,0,3,0.549112759,0.449130723,67.41364129,48.28575395,1,1,0
3898,43,0,3,0.501814077,0.435618575,68.66552691,57.99189116,0,1,0
3899,44,1,1,0.525205518,0.496360864,56.22594604,50.50304405,0,1,0
3900,54,0,2,0.292770759,0.344105283,91.39385668,54.0583686,0,1,0
3901,48,0,4,0.611250665,0.511261974,70.65489928,104.0451599,1,0,0
3902,70,0,3,0.237204902,0.184499471,78.01660507,117.7594595,1,0,0
3903,54,1,2,0.319891001,0.229547313,29.14446898,21.7862058,1,1,0
3904,60,1,3,0.480923721,0.407860741,52.64071088,83.92827432,0,1,0
3905,83,0,5,0.130660757,0.420810731,58.81835195,88.26581408,1,0,0
3906,60,0,2,0.504958465,0.581908959,87.19475624,176.9518663,0,0,0
3907,57,1,3,0.4785595,0.402937114,30.73510268,88.01059221,0,0,0
3908,64,0,2,0.34776809,0.275796147,44.33860982,95.31775618,0,0,0
3909,44,0,2,0.553197466,0.608796817,40.53300049,52.13232716,0,0,0
3910,68,0,2,0.435128229,0.242808534,22.03764671,58.89456059,0,0,0
3911,60,0,2,0.418781416,0.335283192,91.31030581,106.4138818,0,0,0
3912,42,0,3,0.585819482,0.345588838,37.08060504,46.44129141,0,1,0
3913,66,1,4,0.354461621,0.263528918,47.73875895,126.5491049,1,0,0
3914,68,1,2,0.249464767,0.13152663,101.9902448,66.581073,0,0,0
3915,68,1,2,0.452214233,0.396599636,61.79798358,125.2919905,1,0,0
3916,50,0,2,0.564998671,0.304326957,51.88119724,58.37921276,0,0,0
3917,77,0,1,0.235792222,0.146267492,22.09256706,20.22105146,0,0,0
3918,57,0,3,0.559700199,0.389047824,112.5157343,89.68272971,0,1,0
3919,41,0,2,0.28929476,0.204382063,14.78076305,9.230673685,0,0,0
3920,39,1,1,0.197774507,0.542752199,13.76202145,6.179060718,1,1,0
3921,62,0,3,0.469968154,0.294375815,70.20935705,136.2305577,1,1,0
3922,77,0,1,0.128180128,0.096760095,14.32190434,32.61067802,1,1,0
3923,37,1,2,0.191705899,0.160733021,26.00149209,8.373675069,0,0,0
3924,53,0,3,0.352937637,0.411502719,25.31363111,39.93047508,0,1,0
3925,49,1,2,0.548462013,0.356971685,59.34673449,33.48741786,0,1,0
3926,80,1,3,0.649341003,0.433284449,94.15878696,339.8213747,1,1,0
3927,45,1,2,0.275517114,0.43562036,52.08730943,34.01933503,0,0,0
3928,65,1,2,0.324778275,0.225210737,50.09074873,41.17541935,0,0,0
3929,50,1,2,0.45743278,0.459282395,34.22301548,64.50779229,0,0,0
3930,69,1,3,0.61084724,0.410544091,63.51857743,320.7793236,1,1,0
3931,30,0,2,0.838591851,0.779601927,77.06420361,53.96306588,0,1,0
3932,77,1,3,0.462930134,0.418767341,178.1217547,413.4797573,1,1,0
3933,33,0,3,0.596229071,0.314391222,66.73854413,54.32129197,0,1,0
3934,58,0,2,0.368882826,0.309494447,37.88735702,61.55919881,0,1,0
3935,63,1,2,0.210224134,0.172388473,17.83741356,28.51604142,0,0,0
3936,44,1,3,0.445828543,0.232791163,44.38324043,58.03185649,0,1,0
3937,35,1,2,0.507005904,0.527612631,7.579399984,6.747879812,0,0,0
3938,66,0,4,0.246164554,0.431849069,10.33418037,54.37864742,0,0,0
3939,44,0,3,0.595678372,0.419033029,94.68693775,72.86970053,1,1,0
3940,54,0,3,0.715245278,0.707388218,105.4260268,227.5120736,1,1,0
3941,25,0,3,0.586672751,0.473304656,164.252091,66.0010565,0,1,0
3942,28,0,2,0.714201301,0.447649447,160.4934392,45.41019299,0,1,0
3943,55,0,3,0.355541939,0.38677792,90.33027752,59.42619636,0,1,0
3944,63,1,2,0.27499708,0.274170749,35.7276648,61.81064892,1,0,0
3945,41,0,2,0.285782771,0.357444537,25.06177147,19.95736556,0,0,0
3946,71,1,1,0.508865985,0.275459641,131.2401112,129.9623855,1,0,0
3947,61,0,3,0.357901624,0.280717471,105.4420442,131.7940151,0,0,0
3948,49,1,2,0.478902569,0.498673078,29.17084568,50.08733876,0,0,0
3949,55,1,2,0.609938367,0.323424919,62.10057715,265.9247339,1,1,0
3950,75,1,2,0.467010355,0.254278223,78.49673152,73.02038144,1,1,0
3951,35,1,2,0.578881544,0.467914998,12.76647359,18.52486473,0,0,0
3952,59,0,2,0.264316073,0.220241255,78.05199741,81.07195599,0,1,0
3953,58,0,3,0.335410043,0.297172288,14.49907429,57.01007456,0,0,0
3954,58,1,1,0.378384562,0.209932619,17.46498077,27.26264567,0,0,0
3955,55,1,3,0.710439833,0.598792294,83.73946404,164.2819433,1,0,0
3956,59,1,2,0.418388365,0.488708188,47.77341426,87.32925879,1,1,0
3957,52,1,3,0.207119677,0.15655388,14.81966215,9.223237059,0,1,0
3958,35,0,2,0.690068858,0.428007389,108.5942495,89.40478414,0,1,0
3959,49,1,2,0.490281011,0.347984317,42.10618303,41.88284236,0,1,0
3960,60,0,1,0.44810901,0.356586668,16.13164025,105.1397925,1,0,0
3961,59,0,2,0.320325737,0.275856624,43.94099356,77.19337398,0,0,0
3962,62,1,3,0.584219584,0.577402232,64.02071399,128.5282611,1,1,0
3963,81,1,2,0.226405874,0.195908319,9.26823952,36.84332814,1,0,0
3964,33,0,3,0.7829346,0.735420784,18.20464122,32.49355509,0,1,0
3965,67,1,4,0.334834746,0.483315694,87.247482,70.47392861,1,0,0
3966,58,0,3,0.224404625,0.213308155,22.98789066,29.14253685,0,1,0
3967,55,0,3,0.275873033,0.207609936,20.28858764,29.78358248,0,0,0
3968,45,1,2,0.360332809,0.237398852,61.73216802,29.49655663,0,1,0
3969,54,0,2,0.426405519,0.368894829,62.73056199,65.86555548,1,1,0
3970,68,0,4,0.312731741,0.344538732,29.0679907,223.5316974,1,1,0
3971,58,0,2,0.363553294,0.326578606,66.47235671,74.43712816,1,0,0
3972,36,0,2,0.556889162,0.405214757,26.15067196,29.16029767,0,0,0
3973,66,0,2,0.305932578,0.193043464,54.79636496,59.59886627,0,0,0
3974,58,1,2,0.445716026,0.308265078,41.71678925,62.93927657,0,1,0
3975,73,1,3,0.347167293,0.32698033,94.12012793,136.5795894,1,1,0
3976,42,0,2,0.553760545,0.503949188,115.4821119,27.82186319,0,1,0
3977,45,0,3,0.190787133,0.303645358,45.27822999,31.3759369,1,1,0
3978,41,1,2,0.52072593,0.394461003,43.62923288,45.1454847,0,1,0
3979,55,1,3,0.230334372,0.123635708,40.34620239,61.61073666,0,0,0
3980,66,1,1,0.26998868,0.218116335,18.34796964,39.77312663,0,0,0
3981,39,1,4,0.748676942,0.393154649,46.33895627,31.98055952,0,1,0
3982,51,1,3,0.590566424,0.526556693,40.1685836,47.71953646,1,0,0
3983,52,0,2,0.357021682,0.362938153,77.3005395,68.34748651,0,1,0
3984,53,1,3,0.450291043,0.30424811,51.77129339,47.41025548,0,1,0
3985,68,1,3,0.213341842,0.194839758,17.96836973,26.87703753,0,0,0
3986,55,1,1,0.121306759,0.109219714,36.74281109,18.98178846,0,0,0
3987,43,1,3,0.728333622,0.558292325,115.5295077,77.37681442,0,1,0
3988,60,1,3,0.479387422,0.410726671,76.65914061,121.7615025,1,0,0
3989,44,0,2,0.428821357,0.378028984,45.73738979,59.63104696,0,0,0
3990,60,1,2,0.343096999,0.279508313,28.19802862,34.11966587,1,0,0
3991,52,0,4,0.228539182,0.34553239,15.07106131,32.58096265,0,0,0
3992,79,1,2,0.260438757,0.156632229,37.4447056,40.44617319,1,1,0
3993,45,0,2,0.69862358,0.65607808,127.3636098,153.3943673,0,0,0
3994,60,0,3,0.378767779,0.312562578,27.81123165,49.39127758,1,0,0
3995,57,0,3,0.539736703,0.470228987,107.6541241,240.5504042,1,0,0
3996,43,1,2,0.42285652,0.382039911,63.62738791,82.50853905,0,1,0
3997,67,0,2,0.211259536,0.214892427,61.28613374,108.3008711,1,0,0
3998,36,0,3,0.254684205,0.45798378,70.40583769,40.72361952,1,1,0
3999,40,0,3,0.555109435,0.464069232,76.13208273,58.85595129,0,1,0
4000,37,0,2,0.514802572,0.657139527,50.80802867,109.4789672,1,0,0
4001,80,0,3,0.846695506,0.680362483,85.77811322,557.9260769,1,1,0
4002,65,1,1,0.374332489,0.184800116,10.22119751,32.35974313,0,0,0
4003,43,1,2,0.51725392,0.460212421,43.76727216,35.34478372,0,1,0
4004,54,1,2,0.42058718,0.383182967,26.1411498,57.48435905,0,1,0
4005,48,1,2,0.341581961,0.304806626,44.16143578,48.83584016,0,1,0
4006,57,1,3,0.291105208,0.289402497,83.9552769,85.88763414,0,1,0
4007,72,1,2,0.268867118,0.273148054,44.99038218,122.1475759,1,0,0
4008,48,1,2,0.523316667,0.539783916,26.20202671,45.07126621,0,0,0
4009,86,1,4,0.20091804,0.086924509,7.336328108,22.67536403,0,0,0
4010,50,0,3,0.31893002,0.473762163,52.88902306,65.01828846,0,0,0
4011,40,0,4,0.397006277,0.225712762,38.06300247,45.18384642,0,1,0
4012,76,0,3,0.148488448,0.086242373,173.3022318,587.835504,1,1,0
4013,60,1,3,0.395243951,0.359514115,57.39022344,84.10803043,0,0,0
4014,58,0,3,0.185703217,0.116295151,62.79886006,29.89885844,0,1,0
4015,34,1,3,0.208763332,0.1578459,36.93501851,23.14661927,0,1,0
4016,49,1,3,0.427506035,0.309898043,87.75755919,109.069069,0,0,0
4017,44,1,2,0.273878278,0.156121049,37.77886725,28.3385571,0,1,0
4018,48,0,2,0.334118929,0.205859458,15.56826558,13.38149307,0,1,0
4019,48,0,3,0.626502845,0.456499976,80.62315628,116.4199492,1,0,0
4020,59,0,3,0.578496222,0.433206797,27.05595355,95.48504972,0,0,0
4021,65,1,2,0.354953265,0.253797223,24.4017723,28.26480705,1,0,0
4022,48,1,2,0.136973881,0.09195572,8.079265872,9.209364976,0,0,0
4023,65,1,2,0.207567661,0.082947867,12.7157858,34.40381737,0,0,0
4024,64,1,3,0.686607339,0.681586794,116.8419829,207.4838411,1,1,0
4025,56,1,3,0.38499984,0.206554747,23.09674924,48.46010912,0,0,0
4026,52,1,2,0.443321814,0.495828876,133.0191842,138.8713717,0,1,0
4027,48,0,3,0.44100359,0.55659795,98.74921372,150.7014017,1,1,0
4028,36,0,3,0.695094312,0.546925916,133.4966832,250.9327528,1,1,0
4029,52,1,3,0.314776729,0.20095048,81.04604751,27.23066629,1,1,0
4030,59,0,3,0.234989752,0.515337187,2.498308822,4.860816097,0,0,0
4031,53,1,3,0.183200671,0.227962631,20.77704034,23.11708025,0,0,0
4032,59,0,2,0.163599704,0.099069623,28.92792903,19.65796561,0,0,0
4033,56,0,2,0.47830973,0.394051307,81.40182485,93.63289686,0,0,0
4034,63,1,2,0.388583639,0.176024127,132.248545,63.66594246,0,1,0
4035,44,0,2,0.623705589,0.717036216,97.19374087,366.1997338,1,1,0
4036,52,0,3,0.304380745,0.460903788,82.70354864,105.4836175,0,1,0
4037,58,1,4,0.488103808,0.2716336,145.0430369,105.5851933,0,1,0
4038,52,0,2,0.497321434,0.518779141,64.40443854,91.46326608,0,1,0
4039,57,1,3,0.593745521,0.36730833,65.12467694,66.16333095,0,1,0
4040,36,1,3,0.413743132,0.267058375,16.01006654,21.08659966,0,0,0
4041,68,1,3,0.328902876,0.435701876,4.662646222,21.62949692,0,0,0
4042,61,0,3,0.433366788,0.485861795,49.05270771,62.55530429,1,1,0
4043,55,1,3,0.420126598,0.375500952,42.15787675,57.66998688,0,0,0
4044,51,1,3,0.386134824,0.541103559,37.5980848,51.84770794,0,0,0
4045,51,1,2,0.644111586,0.487917098,59.86352758,95.79733091,0,0,0
4046,30,0,2,0.712323614,0.539868499,122.7274477,48.03251165,0,1,0
4047,67,1,3,0.325422202,0.334038509,44.2428998,88.87465831,1,0,0
4048,62,0,3,0.54791268,0.312770538,31.00615844,126.4292586,1,1,0
4049,45,0,3,0.577353721,0.470279916,58.84937911,62.08303338,1,1,0
4050,43,0,3,0.324483416,0.37086307,28.51743749,29.26282305,0,1,0
4051,51,1,3,0.292046309,0.24865929,90.54744589,62.29629789,0,1,0
4052,72,1,3,0.252127173,0.21580435,158.3683529,443.085401,1,1,0
4053,64,1,2,0.435497942,0.276020277,165.0959971,289.6156932,1,1,0
4054,60,0,2,0.434392936,0.47947847,34.95472044,70.21163441,0,0,0
4055,67,0,2,0.400918723,0.309785475,111.8037745,198.0931911,1,1,0
4056,87,1,1,0.420253869,0.645343274,135.2906416,749.7088041,1,1,0
4057,38,0,2,0.306065763,0.237371029,20.95229535,15.57473059,0,0,0
4058,59,1,3,0.308790062,0.251795233,83.98024745,95.84876356,0,1,0
4059,54,0,2,0.50968126,0.398055028,60.76088851,67.45767219,0,1,0
4060,40,1,3,0.363897456,0.479714197,11.92741972,17.25452156,1,1,0
4061,60,1,3,0.364745554,0.289241116,59.17039532,51.46853407,0,1,0
4062,55,0,4,0.138051335,0.102883161,15.76021303,18.84058003,0,0,0
4063,68,0,2,0.434168504,0.209875595,34.18175221,55.00641216,1,0,0
4064,48,1,2,0.456601999,0.404773055,41.10048005,43.90232937,0,1,0
4065,47,1,3,0.257661791,0.181076192,35.11841804,35.58937705,0,1,0
4066,60,0,3,0.387554306,0.434608315,42.05213314,62.74924985,0,1,0
4067,44,0,2,0.427016494,0.495455591,12.68493804,13.46851058,0,0,0
4068,56,0,2,0.529601402,0.499200039,74.21325847,51.65439822,0,1,0
4069,51,0,2,0.339859167,0.354555734,90.77455415,55.96156783,0,1,0
4070,70,1,2,0.256513234,0.181490709,48.86553484,124.8410988,0,0,0
4071,62,0,3,0.275030003,0.364240456,25.52206939,154.5362242,1,0,0
4072,51,0,3,0.247747404,0.229558971,63.97297421,43.57336133,0,1,0
4073,46,1,1,0.395634118,0.348247673,14.56288055,13.80457718,0,0,0
4074,51,1,3,0.465221087,0.530859779,117.2904538,111.4422513,0,1,0
4075,85,1,2,0.195105881,0.199846886,76.7169934,276.3079842,1,1,0
4076,54,1,2,0.203591745,0.453699852,6.835512951,18.33731301,1,0,0
4077,53,0,3,0.270782568,0.20383524,31.13528275,41.08286837,0,1,0
4078,54,1,2,0.382681202,0.230022022,71.64903707,71.65932708,0,1,0
4079,71,1,2,0.546586684,0.358680641,117.1790073,162.6622968,1,1,0
4080,36,0,2,0.136377361,0.238390808,13.04076474,3.735273136,0,0,0
4081,83,0,1,0.055522575,0.100623324,25.39626426,47.50372794,1,0,0
4082,46,1,2,0.593739877,0.586037204,41.86024562,60.88009303,0,0,0
4083,53,0,2,0.355576015,0.226335559,21.14698867,53.09865914,0,0,0
4084,67,0,3,0.39508496,0.120439324,11.40073244,14.99530448,1,0,0
4085,45,0,2,0.600521189,0.524666869,140.4322388,206.1740226,1,0,0
4086,60,0,3,0.64412428,0.606260982,98.28672121,224.6641884,1,0,0
4087,53,0,1,0.44917947,0.211866093,91.14659158,173.497229,1,1,0
4088,40,1,2,0.538344431,0.606248544,23.95183849,41.3317912,0,0,0
4089,58,1,3,0.447758028,0.375959919,140.0252971,88.45556248,1,1,0
4090,63,1,2,0.473269814,0.222180658,41.42816015,45.85735036,0,1,0
4091,63,0,3,0.355672948,0.35336687,37.00037924,188.142092,1,0,0
4092,50,1,3,0.261948707,0.198516069,16.49057782,21.1781971,0,0,0
4093,55,1,3,0.473580482,0.359656762,42.81802074,85.13044786,0,0,0
4094,64,1,3,0.51270209,0.303726717,61.7497522,89.49460672,1,1,0
4095,65,0,2,0.308381267,0.28751584,129.3454256,51.59651947,0,0,0
4096,51,0,3,0.347017679,0.417205011,39.33665056,57.38492047,0,1,0
4097,38,0,3,0.210907693,0.22483246,9.067063355,15.04962583,1,0,0
4098,62,1,1,0.220735719,0.223428361,54.60689027,61.22688136,1,1,0
4099,58,0,3,0.34263648,0.238564272,47.06005294,75.69014696,1,0,0
4100,69,1,3,0.340006141,0.309995642,59.2995005,146.2355407,1,1,0
4101,38,1,3,0.664027065,0.630675316,104.3956665,90.71053637,0,1,0
4102,51,0,3,0.483350914,0.50741784,59.96601871,50.66560722,0,1,0
4103,72,1,4,0.204597048,0.322441723,153.1220322,939.0778251,1,1,0
4104,54,0,2,0.480765739,0.210033815,38.13586499,62.26541628,0,1,0
4105,95,1,2,0.406478622,0.672407159,257.1144769,1365.219384,1,1,0
4106,51,0,2,0.608126112,0.482500698,52.74275363,80.75354751,0,0,0
4107,38,1,3,0.522218296,0.547104654,13.46802292,36.42598955,0,1,0
4108,65,1,4,0.5654562,0.536535944,94.16808983,124.7304743,0,1,0
4109,38,1,2,0.44800374,0.195672413,23.46691608,9.823953442,0,0,0
4110,67,1,3,0.442323482,0.379635507,133.651613,197.6790964,1,1,0
4111,60,1,2,0.558267574,0.592284028,133.1609875,104.3370384,0,1,0
4112,50,0,2,0.442918872,0.242687262,30.77080201,46.89554388,0,1,0
4113,46,0,2,0.252044814,0.258585515,78.03666232,43.06784937,0,1,0
4114,69,0,3,0.417535198,0.369736145,100.8961893,149.8636913,1,1,0
4115,57,1,3,0.331097009,0.294711557,74.41163411,73.99345426,0,1,0
4116,49,0,2,0.417106463,0.239410485,50.45839876,52.15370849,0,1,0
4117,49,0,3,0.365329593,0.325573713,37.698868,53.39883386,0,0,0
4118,53,0,3,0.313845858,0.426114703,42.60819588,27.79431369,1,1,0
4119,74,0,2,0.642011666,0.538865808,117.4704065,240.1587153,1,0,0
4120,73,0,2,0.359499728,0.23840144,80.70957563,75.10702194,1,1,0
4121,56,0,2,0.419736218,0.507509362,83.90976133,41.46477795,0,1,0
4122,62,0,2,0.454968583,0.430923453,97.74610323,106.2881668,0,1,0
4123,63,1,4,0.130913438,0.283083386,12.81950836,23.65085556,1,0,0
4124,29,1,4,0.704737122,0.715277761,17.47990658,185.3574445,1,0,0
4125,58,0,2,0.383493944,0.293675468,22.83455865,65.14908045,0,0,0
4126,51,1,3,0.506467196,0.466646715,42.76227482,69.37662879,0,1,0
4127,52,1,2,0.440909967,0.415075169,61.60696342,55.65831226,0,1,0
4128,53,0,3,0.590655233,0.472121696,40.0515873,83.4442469,0,0,0
4129,33,1,3,0.340001644,0.280607106,36.88466267,20.81439071,1,1,0
4130,42,1,2,0.141199663,0.238481241,113.7465477,26.16548463,0,1,0
4131,60,1,2,0.365008652,0.279463386,35.31222837,37.87520806,1,1,0
4132,57,1,2,0.289757099,0.206429307,53.65464271,47.50700873,0,1,0
4133,48,1,2,0.2294228,0.262645259,29.16999871,17.65425937,0,0,0
4134,53,1,3,0.507825761,0.301802736,47.01399574,46.8177885,0,1,0
4135,45,0,3,0.561600796,0.575621222,100.5123376,63.88315314,0,1,0
4136,47,1,3,0.545478306,0.463995137,62.6098502,42.59367795,0,1,0
4137,49,1,2,0.208230464,0.253785051,27.91091561,27.3768682,0,1,0
4138,52,0,2,0.167901284,0.137555868,65.73001044,38.00745542,0,1,0
4139,68,0,3,0.758661473,0.436633515,111.6259462,446.5120662,1,1,0
4140,55,0,2,0.444808328,0.399995301,29.36912941,40.1670696,0,0,0
4141,54,0,3,0.485981351,0.360019008,78.76472374,47.56461586,0,1,0
4142,42,1,1,0.352419508,0.160992217,89.99202886,39.13332424,1,1,0
4143,72,1,2,0.124996541,0.098814289,33.39765122,52.1182616,1,0,0
4144,58,0,3,0.407666678,0.518836282,48.30062322,71.8595277,1,0,0
4145,60,0,2,0.380977148,0.24825133,16.36362276,37.40263268,0,0,0
4146,58,1,2,0.763058603,0.562822324,185.9111667,442.1012773,1,1,0
4147,62,1,3,0.278383205,0.211637096,98.92072332,75.14049726,1,1,0
4148,73,1,3,0.299591831,0.326600447,121.335295,75.70811382,0,0,0
4149,50,0,4,0.296627455,0.413381172,116.7402605,193.6404636,1,0,0
4150,66,0,3,0.77606883,0.659550697,75.73619508,152.9647605,1,0,0
4151,78,1,1,0.700934708,0.13654228,113.2535377,40.4485875,1,0,0
4152,55,1,2,0.174605053,0.090489485,22.17846672,14.71599706,1,1,0
4153,78,0,3,0.459973069,0.563400717,168.1223544,197.7143002,1,1,0
4154,40,0,4,0.202895138,0.122071378,22.69790414,14.22697475,1,0,0
4155,46,0,2,0.360004965,0.173248545,78.01240257,84.609582,0,1,0
4156,58,0,1,0.88943486,0.761837718,172.3068417,842.5070574,1,1,0
4157,55,0,2,0.499875149,0.362656265,146.1277972,101.896781,0,1,0
4158,49,1,3,0.150643427,0.244480347,88.65456152,99.27640829,0,0,0
4159,50,0,3,0.47957822,0.350638088,97.5983405,88.66033885,0,1,0
4160,62,1,3,0.306996995,0.326330775,76.59910817,72.65469766,0,1,0
4161,54,0,3,0.214083065,0.257573244,42.4631635,130.6660929,1,1,0
4162,45,1,2,0.264613303,0.188786037,63.33200875,22.65821426,0,1,0
4163,68,1,3,0.398575273,0.232113882,110.267971,77.20218635,0,1,0
4164,67,0,2,0.540522586,0.42518155,41.37327959,78.46096568,1,1,0
4165,83,1,2,0.326672029,0.2372454,172.0603781,297.5956889,1,1,0
4166,55,0,3,0.246470854,0.284611157,24.23669612,37.41329407,0,0,0
4167,78,1,3,0.23296043,0.136110301,20.91464107,37.62726841,1,0,0
4168,61,1,3,0.56818532,0.506626006,69.72423779,123.3314258,1,0,0
4169,40,0,3,0.353774162,0.474049443,64.98145743,45.11876466,0,1,0
4170,44,1,2,0.366330085,0.348556631,75.49065416,88.03419348,0,0,0
4171,61,1,2,0.568790672,0.560539378,68.24280568,126.6365171,1,0,0
4172,53,1,3,0.197839877,0.224563701,23.30676029,29.09127726,0,0,0
4173,54,0,3,0.494362364,0.52787475,81.73396758,83.09052768,0,1,0
4174,62,1,3,0.358403812,0.222605667,43.63463799,78.64385177,0,0,0
4175,72,1,2,0.28755623,0.26117562,55.24712168,77.72478919,0,0,0
4176,59,1,3,0.548094493,0.409554982,85.08203664,130.1807187,1,0,0
4177,56,1,2,0.425777928,0.385188429,75.57348251,112.1187934,1,0,0
4178,80,1,4,0.426015471,0.197963965,132.8350618,201.7283722,1,0,0
4179,55,0,2,0.520614347,0.204314197,21.20199249,29.49887516,0,0,0
4180,50,1,2,0.438896505,0.330023811,97.23623412,41.21837035,1,1,0
4181,48,0,2,0.299734586,0.183989422,40.45291982,21.88470743,0,1,0
4182,43,1,3,0.207083196,0.213938476,63.11669592,41.22777545,0,1,0
4183,56,0,3,0.53961502,0.366513874,50.40554314,72.75432229,0,0,0
4184,45,1,2,0.325446491,0.323467924,24.016675,17.03498652,0,1,0
4185,41,1,3,0.596370195,0.475615061,27.51504907,43.59286985,0,0,0
4186,38,0,2,0.387306182,0.243996749,27.69019907,36.87948425,0,0,0
4187,60,0,2,0.476593465,0.344776105,145.3596412,268.4939158,0,1,0
4188,68,0,3,0.671745332,0.565030351,118.4947528,262.6401113,1,1,0
4189,66,1,2,0.388679025,0.414178847,141.0310496,222.289996,1,1,0
4190,77,1,2,0.429887202,0.28608343,92.82101373,171.5923964,1,1,0
4191,39,1,1,0.384228399,0.26827989,25.23523233,10.98995957,1,0,0
4192,64,0,2,0.542876453,0.4419254,57.65089689,111.587058,1,0,0
4193,57,1,3,0.47829838,0.348841446,114.9828793,391.3321602,1,1,0
4194,50,0,2,0.592665128,0.340404052,52.85691659,54.51562045,1,1,0
4195,51,0,2,0.380432137,0.279942225,21.86300262,37.62659912,0,0,0
4196,71,1,1,0.133293989,0.155679761,40.66209983,30.85921886,0,0,0
4197,63,1,1,0.392522556,0.12985919,128.3813752,28.99397758,0,1,0
4198,37,0,2,0.620072268,0.543114652,56.21985705,42.16957427,0,1,0
4199,66,0,2,0.517394484,0.500466608,66.42086584,103.6057867,1,1,0
4200,67,1,2,0.351817523,0.387288476,99.14008176,144.2409646,1,1,0
4201,52,0,3,0.428386269,0.432043448,11.57470215,34.01259861,0,0,0
4202,37,0,2,0.231044659,0.37505083,20.43960416,42.86144025,0,0,0
4203,41,0,4,0.612536707,0.459185359,7.939813519,22.49678085,0,0,0
4204,39,0,4,0.294361075,0.290996852,5.697948847,11.29966179,0,1,0
4205,54,0,3,0.524475461,0.488621999,127.0924144,28.44961575,1,1,0
4206,51,1,2,0.278315022,0.2259796,35.16993989,34.93668371,0,1,0
4207,52,1,3,0.411428215,0.447806684,50.62307573,58.00003691,0,1,0
4208,57,0,2,0.56944227,0.421401117,61.82349021,128.0431549,1,0,0
4209,52,1,2,0.41398266,0.331652589,56.360992,39.37462421,0,1,0
4210,31,0,3,0.558138753,0.639344475,72.84743997,50.5988088,0,1,0
4211,47,0,3,0.386372413,0.543122356,108.0593103,152.0833443,0,0,0
4212,49,1,2,0.240257058,0.209388962,34.19257702,22.54384754,0,1,0
4213,36,1,2,0.640210405,0.642740395,41.81786058,33.67512329,0,1,0
4214,66,0,3,0.636351569,0.411756304,136.4432948,350.16685,1,1,0
4215,32,0,2,0.516714516,0.42259985,60.59492463,23.54506009,1,1,0
4216,58,0,2,0.459363353,0.37083845,61.60602438,55.70892135,0,1,0
4217,52,0,3,0.482619088,0.409792121,88.12290952,165.8606434,1,0,0
4218,51,1,3,0.231128435,0.174087653,77.80643359,58.7218895,0,1,0
4219,73,0,4,0.484440141,0.127393818,169.2183006,213.9490462,1,1,0
4220,53,1,2,0.490502951,0.385017955,38.35472321,52.02171082,0,0,0
